TIPO_REG,U_DPTO,U_MPIO,UA_CLASE,U_EDIFICA,COD_ENCUESTAS,U_VIVIENDA,UVA_ESTATER,UVA1_TIPOTER,UVA2_CODTER,UVA_ESTA_AREAPROT,UVA1_COD_AREAPROT,UVA_USO_UNIDAD,V_TIPO_VIV,V_CON_OCUP,V_TOT_HOG,V_MAT_PARED,V_MAT_PISO,VA_EE,VA1_ESTRATO,VB_ACU,VC_ALC,VD_GAS,VE_RECBAS,VE1_QSEM,VF_INTERNET,V_TIPO_SERSA,L_TIPO_INST,L_EXISTEHOG,L_TOT_PERL
1,11,1,1,1,18665539,1,,,,2,,1,1,1,2,1,3,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,1,18665605,1,,,,2,,1,1,1,1,1,4,1,1,1,1,2,1,3,1,1,,,
1,11,1,1,1,18665620,1,,,,2,,1,1,1,1,5,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,18665622,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,18665632,1,,,,2,,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,1,18665662,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,,,
1,11,1,1,1,18666394,2,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,1,18666398,5,,,,2,,2,1,1,2,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,1,18666421,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,1,18666474,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,1,18666509,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,1,18666520,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,1,18666536,4,,,,2,,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,,,
1,11,1,1,1,18666555,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,1,18666689,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,1,18666802,1,,,,2,,1,1,1,1,8,6,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,1,18666881,1,,,,2,,1,1,1,1,3,5,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,18697791,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,18697863,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,18697883,1,,,,2,,1,2,1,1,1,2,1,1,1,1,2,2,,2,1,,,
1,11,1,1,1,18697891,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,1,18697923,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,1,18697948,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,1,18764905,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,18765068,1,,,,2,,1,2,2,,,,,,,,,,,,,,,
1,11,1,1,1,18765099,1,,,,2,,1,3,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,18765131,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,18765485,1,,,,2,,1,1,1,1,1,4,1,1,1,1,2,2,,2,1,,,
1,11,1,1,1,18840487,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,18869223,1,,,,2,,1,1,1,1,8,4,1,1,2,2,2,1,3,1,3,,,
1,11,1,1,1,104842022,3,,,,2,,1,1,1,1,3,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,1,104852249,1,,,,2,,1,1,1,1,1,4,1,1,2,1,1,1,3,2,1,,,
1,11,1,1,1,104852306,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,1,104859265,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,1,104859501,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,1,104922841,1,,,,2,,1,2,1,1,1,4,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,1,104922847,2,,,,2,,1,2,1,1,1,4,1,1,1,1,2,1,3,1,1,,,
1,11,1,1,1,900208614,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,1,900984391,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,2,,2,1,,,
1,11,1,1,1,901249908,1,,,,2,,1,1,1,1,1,4,1,1,1,1,2,1,2,1,1,,,
1,11,1,1,1,901369180,1,,,,2,,1,1,1,1,1,4,2,,2,2,2,1,3,2,2,,,
1,11,1,1,2,512162,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,2,512520,1,,,,2,,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,,,
1,11,1,1,2,589677,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17363958,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,2,17892950,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,2,17893163,1,,,,1,2022,1,1,1,1,1,4,1,1,1,2,1,1,3,2,5,,,
1,11,1,1,2,17893386,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17893503,1,,,,2,,1,1,1,1,6,4,1,1,1,1,1,2,,2,1,,,
1,11,1,1,2,17893969,1,,,,2,,1,1,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17894689,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17895012,1,,,,2,,1,2,4,,,,,,,,,,,,,,,
1,11,1,1,2,17895056,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17895121,3,,,,2,,1,3,1,1,2,3,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17895136,2,,,,2,,1,2,1,1,2,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17895148,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17895151,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,2,17895286,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17895302,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17895380,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17895407,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17895424,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17895629,1,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17895873,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17895906,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17895965,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17896035,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17896079,3,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17896091,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17896098,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17896102,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17896221,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17896273,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17896391,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17896457,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17896690,2,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17896703,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17896796,1,,,,1,2022,2,2,1,1,1,4,1,1,1,1,1,1,3,2,5,,,
1,11,1,1,2,17896849,3,,,,1,2022,1,2,1,1,1,4,1,1,1,2,1,1,3,1,5,,,
1,11,1,1,2,17896895,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17896918,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17897044,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17897118,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17897128,1,,,,2,,1,1,1,1,8,4,2,,2,2,1,1,3,2,2,,,
1,11,1,1,2,17897262,1,,,,2,,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17897322,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17897746,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17898165,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17898218,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17898342,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17898352,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17917874,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17917909,1,,,,1,2022,1,2,1,1,1,2,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,2,17918114,2,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17918159,1,,,,1,2022,1,1,1,1,1,2,1,1,2,2,1,1,3,2,2,,,
1,11,1,1,2,17918286,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17918312,1,,,,2,,1,1,1,1,1,2,1,1,1,1,2,2,,2,1,,,
1,11,1,1,2,17918313,2,,,,2,,1,1,1,1,8,6,2,,2,2,1,2,,2,2,,,
1,11,1,1,2,17918387,1,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17918423,2,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17918562,1,,,,2,,1,1,1,2,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17918600,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17918670,2,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17918709,1,,,,1,2022,1,1,1,1,1,3,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17918737,1,,,,2,,1,1,1,1,1,4,2,,2,1,2,1,3,2,1,,,
1,11,1,1,2,17918787,1,,,,2,,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,,,
1,11,1,1,2,17918934,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17918969,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17919073,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17919352,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17919405,1,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,2,17919419,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17919435,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17919441,2,,,,1,2022,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17919495,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,2,17919509,1,,,,2,,1,1,1,1,1,6,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17919519,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17919552,1,,,,2,,1,1,1,1,6,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17919596,1,,,,2,,1,1,1,1,1,4,1,1,2,2,1,2,,2,2,,,
1,11,1,1,2,17919699,1,,,,1,2022,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17919709,2,,,,1,2022,1,3,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17919719,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17919922,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17920062,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17920113,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17920193,1,,,,1,2022,1,1,1,1,1,2,1,1,2,2,1,1,3,2,2,,,
1,11,1,1,2,17920209,1,,,,1,2022,1,1,1,1,1,4,1,1,2,2,1,1,1,1,2,,,
1,11,1,1,2,17920223,2,,,,1,2022,1,1,1,1,1,4,1,1,2,2,1,1,2,2,2,,,
1,11,1,1,2,17920278,1,,,,1,2022,1,1,1,1,1,4,1,1,2,2,2,2,,2,2,,,
1,11,1,1,2,17920584,1,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17920608,3,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17920723,1,,,,2,,1,6,1,1,8,5,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,2,17920744,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,2,17920844,1,,,,1,2022,2,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17920849,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17920882,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17921063,1,,,,1,2022,1,1,1,1,1,4,1,1,1,2,1,1,3,2,2,,,
1,11,1,1,2,17921365,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17921446,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17921483,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17921612,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17981761,2,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17981765,2,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,17981779,1,,,,2,,1,1,1,1,1,2,1,2,1,1,1,1,3,2,1,,,
1,11,1,1,2,17981797,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17981857,1,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17981860,1,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17981920,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17981964,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17982002,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17982039,1,,,,1,2022,1,2,2,,,,,,,,,,,,,,,
1,11,1,1,2,17982054,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17982068,1,,,,1,2022,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,,,
1,11,1,1,2,17982076,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17982097,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17982099,2,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17982100,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17982139,2,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17982148,2,,,,2,,1,2,1,1,1,4,2,,2,2,2,2,,2,2,,,
1,11,1,1,2,17982151,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17982154,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17982169,3,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17982179,3,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17982189,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,17982198,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,17982204,2,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,17982226,1,,,,1,2022,1,1,1,1,1,2,1,1,2,1,1,1,3,2,1,,,
1,11,1,1,2,17982230,1,,,,1,2022,1,6,1,1,1,4,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,2,17982281,2,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18087919,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18087926,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18087928,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18087937,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18087956,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18088006,1,,,,2,,1,3,1,1,1,4,2,,2,2,1,1,3,2,3,,,
1,11,1,1,2,18088149,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18088198,1,,,,2,,1,1,1,1,1,6,1,2,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088216,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088241,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18088286,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088287,2,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,18088289,5,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088296,4,,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088310,3,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088315,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088322,1,,,,2,,1,1,1,1,1,6,1,1,2,1,1,1,3,2,1,,,
1,11,1,1,2,18088323,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088392,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088458,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18088519,4,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088536,3,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088551,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088557,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088562,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18088566,1,,,,2,,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,,,
1,11,1,1,2,18088625,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18088660,1,,,,2,,1,1,1,1,1,6,2,,2,2,2,2,,2,6,,,
1,11,1,1,2,18088730,1,,,,2,,1,1,1,1,6,4,2,,2,2,2,1,3,2,2,,,
1,11,1,1,2,18088793,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088872,1,,,,2,,1,1,1,1,1,4,1,1,2,2,1,2,,2,2,,,
1,11,1,1,2,18088922,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18088946,1,,,,2,,1,1,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18089000,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18089132,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18089167,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18089297,1,,,,2,,2,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18089417,1,,,,2,,1,1,1,1,8,6,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,2,18089616,2,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18089784,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18090156,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18171411,1,,,,2,,1,2,2,,,,,,,,,,,,,,,
1,11,1,1,2,18171430,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18171446,2,,,,1,2022,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18171514,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,2,18172162,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18172193,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18173618,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18173725,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18173878,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18199009,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,18199512,1,,,,2,,2,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18202448,1,,,,1,2022,1,6,1,1,3,4,1,1,1,1,2,1,3,1,1,,,
1,11,1,1,2,18202725,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18202926,1,,,,1,2022,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18202930,1,,,,1,2022,1,3,1,1,3,4,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,2,18202944,1,,,,1,2022,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18202947,3,,,,1,2022,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18202967,1,,,,1,2022,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18203235,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18203479,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18203720,1,,,,1,2022,1,1,1,1,3,4,1,1,2,2,1,2,,2,5,,,
1,11,1,1,2,18203739,2,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,18203852,1,,,,1,2022,1,1,1,1,1,2,1,1,1,2,1,1,3,1,2,,,
1,11,1,1,2,18203874,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,,,
1,11,1,1,2,18204004,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18204057,1,,,,1,2022,1,1,1,1,6,5,2,,1,1,1,1,3,2,1,,,
1,11,1,1,2,18204080,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18204087,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18204117,2,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18204127,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18204148,2,,,,1,2022,1,1,1,1,6,5,2,,1,1,1,1,3,2,1,,,
1,11,1,1,2,18204272,2,,,,1,2022,1,2,1,1,6,6,1,1,2,2,2,1,3,2,2,,,
1,11,1,1,2,18204349,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18204698,4,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,2,18204903,2,,,,1,2022,1,1,1,1,1,4,1,1,1,2,1,1,2,2,2,,,
1,11,1,1,2,18205358,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,2,18205485,1,,,,1,2022,1,6,1,1,8,6,1,1,2,2,2,1,3,2,2,,,
1,11,1,1,2,18205624,3,,,,2,,1,1,1,1,3,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,2,18205721,2,,,,1,2022,1,2,1,1,1,4,1,1,1,2,2,1,3,2,2,,,
1,11,1,1,2,18206816,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,2,18206833,1,,,,1,2022,1,6,1,1,3,4,1,1,1,2,2,1,3,2,5,,,
1,11,1,1,2,18206850,1,,,,1,2022,1,6,1,1,1,6,2,,1,2,2,1,3,2,2,,,
1,11,1,1,2,18207568,2,,,,1,2022,1,1,1,1,6,5,1,1,1,2,2,2,,2,2,,,
1,11,1,1,2,18310031,1,,,,1,2022,1,1,1,1,3,6,1,1,2,2,2,2,,2,2,,,
1,11,1,1,2,18310133,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18330834,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,2,18374465,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
